_id,Time_Stamp,Device_ID,Current,voltage,Power_Factor,Real_Power,room_temp,External_temp,Humidity,unit_consumption,_updated,_created,_etag
ObjectId(647f54abaa22689102729480),2023-06-06T15:45:40.199539+00:00,C108AC01,0.7,237,-0,,24.9,29.87,44.23,0.04,2023-06-06T15:45:47.000Z,2023-06-06T15:45:47.000Z,2ff54e13e2f4f070c62a92e65b8254f0dafba432
ObjectId(647f554daa22689102729484),2023-06-06T15:48:21.582837+00:00,C108AC01,0.8,239,0.06,,24.9,29.73,44.33,0.04,2023-06-06T15:48:28.000Z,2023-06-06T15:48:28.000Z,7cd1782c69c2091ca2d73e7312572fcd2901f350
ObjectId(647f55efaa22689102729488),2023-06-06T15:51:02.980033+00:00,C108AC01,0.7,237,-0,,24.9,29.77,44.03,0.03,2023-06-06T15:51:11.000Z,2023-06-06T15:51:11.000Z,f01bb22d4599c5103e39bec3ac9be4d98f4d2281
ObjectId(647f568faa2268910272948c),2023-06-06T15:53:44.386472+00:00,C108AC01,0.7,238,0.08,,24.9,29.75,43.83,0.04,2023-06-06T15:53:50.000Z,2023-06-06T15:53:50.000Z,a1995e09e69ea2d5b335dda05c2863b983e960f6
ObjectId(647f5736aa22689102729490),2023-06-06T15:56:25.784515+00:00,C108AC01,0.7,237,-0,,24.9,29.72,43.73,0.03,2023-06-06T15:56:38.000Z,2023-06-06T15:56:38.000Z,d11e637763220fbde6a1b92d3e9c29122e78eaab
ObjectId(647f57d9aa22689102729494),2023-06-06T15:59:07.174642+00:00,C108AC01,0.8,238,0.07,,24.9,29.78,43.73,0.04,2023-06-06T15:59:21.000Z,2023-06-06T15:59:21.000Z,45d5a57eda81833ef73efad8db6b5c17520dd2a1
ObjectId(647f5877aa22689102729498),2023-06-06T16:01:48.569431+00:00,C108AC01,0.7,238,0.01,,25,33.76,43.73,0.03,2023-06-06T16:01:59.000Z,2023-06-06T16:01:59.000Z,c83fbbe0a337504f42c9012cf783d331aaae8e8e
ObjectId(647f591baa2268910272949c),2023-06-06T16:04:29.982957+00:00,C108AC01,0.8,238,-0,,24.9,33.07,44.53,0.04,2023-06-06T16:04:42.000Z,2023-06-06T16:04:42.000Z,6067da17a31252c0c0bcc116585c03d7c253f7fa
ObjectId(647f59bdaa226891027294a0),2023-06-06T16:07:11.361475+00:00,C108AC01,0.8,237,-0,,24.9,32.5,44.43,0.04,2023-06-06T16:07:24.000Z,2023-06-06T16:07:24.000Z,e3c5e3f496f38d41e791900e26a1afc0bfa44ca3
ObjectId(647f5a5faa226891027294a4),2023-06-06T16:09:52.766878+00:00,C108AC01,0.7,238,-0,,24.8,31.72,44.53,0.04,2023-06-06T16:10:06.000Z,2023-06-06T16:10:06.000Z,5143872c82150edf1a89028d53d7e101ffa89e29
ObjectId(647f5b01aa226891027294a8),2023-06-06T16:12:34.209615+00:00,C108AC01,0.7,236,0,,24.8,30.96,44.53,0.04,2023-06-06T16:12:48.000Z,2023-06-06T16:12:48.000Z,5541cd35d5b167cdaa5c53824e513346f432af01
ObjectId(647f5b9faa226891027294ac),2023-06-06T16:15:15.617149+00:00,C108AC01,0.8,240,0.1,,24.9,36.09,44.53,0.04,2023-06-06T16:15:26.000Z,2023-06-06T16:15:26.000Z,f468c5604a0829dfd61c1d9df45b31799f0fe26a
ObjectId(647f5c43aa226891027294b0),2023-06-06T16:17:57.052744+00:00,C108AC01,0.7,238,-0,,24.9,36.24,44.63,0.03,2023-06-06T16:18:11.000Z,2023-06-06T16:18:11.000Z,2dc75e2d49556432211ef0082e2f64be292025aa
ObjectId(647f5ce6aa226891027294b3),2023-06-06T16:20:38.418961+00:00,C108AC01,0.8,238,0.07,,24.9,36.19,44.53,0.04,2023-06-06T16:20:53.000Z,2023-06-06T16:20:53.000Z,0e64e03e5e9b6f56e01aaceb24e8ae0ac7315121
ObjectId(647f5d8aaa226891027294b6),2023-06-06T16:23:19.793377+00:00,C108AC01,0.7,238,-0,,24.9,35.68,44.43,0.04,2023-06-06T16:23:37.000Z,2023-06-06T16:23:37.000Z,56acc9247ffabb6b98cd4e21fda0c62de04ccdb4
ObjectId(647f5e2caa226891027294b9),2023-06-06T16:26:01.172525+00:00,C108AC01,0.7,236,-0,,24.8,35.84,44.43,0.03,2023-06-06T16:26:20.000Z,2023-06-06T16:26:20.000Z,4bc7c696e9886ae2275ef847ea0581e827f20087
ObjectId(647f5ec8aa226891027294bc),2023-06-06T16:28:42.574841+00:00,C108AC01,0.7,237,0,,24.9,35.98,44.53,0.03,2023-06-06T16:28:55.000Z,2023-06-06T16:28:55.000Z,f3d263ca002bbea8a6584f2e5994e720374671bb
ObjectId(647f6d4baa226891027294ff),2023-06-06T16:31:23.974828+00:00,C108AC01,0.8,238,0.05,,24.9,30.44,44.43,0.04,2023-06-06T17:30:51.000Z,2023-06-06T17:30:51.000Z,90f565afaaa914df8f3986df2e624767dbc71cd5
ObjectId(647f7bd0aa22689102729540),2023-06-06T17:30:34.881428+00:00,C108AC01,0.8,238,0.05,,24.9,30.44,44.43,0.04,2023-06-06T18:32:47.000Z,2023-06-06T18:32:47.000Z,a508d67870817c1fd260e6d2b805c23a210ddfec
ObjectId(647f89adaa22689102729581),2023-06-06T18:32:27.003975+00:00,C108AC01,0.7,236,0.1,,24.9,30.44,44.43,0.03,2023-06-06T19:31:56.000Z,2023-06-06T19:31:56.000Z,3b6464475eb68055ef9f1d0a916c387ff9986d38
ObjectId(647f9786aa226891027295c1),2023-06-06T19:31:37.841391+00:00,C108AC01,0.7,238,0.09,,24.9,30.44,44.43,0.04,2023-06-06T20:31:02.000Z,2023-06-06T20:31:02.000Z,0e89b3187ab87365690e98f055a3836773098f78
ObjectId(647fa565aa22689102729601),2023-06-06T20:30:48.719029+00:00,C108AC01,0.7,238,0.03,,24.9,30.44,44.43,0.04,2023-06-06T21:30:13.000Z,2023-06-06T21:30:13.000Z,5c6cd31f155057c12772ffe4554e4e877701590f
ObjectId(647fa6a6aa22689102729605),2023-06-06T21:35:24.381984+00:00,C108AC01,0.7,238,0.03,,24.9,30.49,44.03,0.03,2023-06-06T21:35:33.000Z,2023-06-06T21:35:33.000Z,de37711e1e2d8f7e67366ff5f93293f4297601da
ObjectId(647fb3e9aa2268910272962f),2023-06-06T21:30:01.560900+00:00,C108AC01,0.7,238,0,,24.9,30.44,44.43,0.03,2023-06-06T22:32:09.000Z,2023-06-06T22:32:09.000Z,8c1d140b6fb5b2cfdb21d25f78aa927da98f86a2
ObjectId(647fc1c6aa22689102729685),2023-06-06T22:31:53.799633+00:00,C108AC01,0.7,236,0.03,,24.9,30.44,44.43,0.04,2023-06-06T23:31:18.000Z,2023-06-06T23:31:18.000Z,941075a703b610b80d0bade2d31d7a0b2116bb96
ObjectId(647fcfa6aa226891027296da),2023-06-06T23:31:04.664790+00:00,C108AC01,0.7,239,0.04,,24.9,30.44,44.43,0.03,2023-06-07T00:30:30.000Z,2023-06-07T00:30:30.000Z,de09673fc123bad5c492d4a27e3767fcd2639a07
ObjectId(647fd0ebaa226891027296de),2023-06-07T00:35:38.386459+00:00,C108AC01,0.7,239,0.06,,24.9,30.49,44.03,0.03,2023-06-07T00:35:54.000Z,2023-06-07T00:35:54.000Z,c97055c82c8d5324f290751ea960746cc5a0bc43
ObjectId(647fde22aa2268910272971d),2023-06-07T00:30:15.579883+00:00,C108AC01,0.7,237,-0,,24.9,30.44,44.43,0.03,2023-06-07T01:32:17.000Z,2023-06-07T01:32:17.000Z,b5018a66e110e893573c5c1d92e84df3872fa25e
ObjectId(647fec08aa22689102729772),2023-06-07T01:32:07.837747+00:00,C108AC01,0.7,240,0.06,,24.9,30.44,44.43,0.04,2023-06-07T02:31:36.000Z,2023-06-07T02:31:36.000Z,79d40bf58c7d68217d7cc98fecdb41dda18d06a7
ObjectId(647ff9e6aa226891027297b3),2023-06-07T02:31:18.685094+00:00,C108AC01,0.7,238,0.06,,24.9,30.44,44.43,0.04,2023-06-07T03:30:45.000Z,2023-06-07T03:30:45.000Z,87051927b8a0ae0ebd824ae82fb297b5cc0c2cf0
ObjectId(64800868aa226891027297f4),2023-06-07T03:30:29.520496+00:00,C108AC01,0.7,236,0.05,,24.9,30.44,44.43,0.03,2023-06-07T04:32:39.000Z,2023-06-07T04:32:39.000Z,212a256a75e03e9c7cba6a91d56f8fe917d3cdb9
ObjectId(64801643aa22689102729835),2023-06-07T04:32:23.746030+00:00,C108AC01,0.7,238,0.06,,24.9,30.44,44.43,0.03,2023-06-07T05:31:46.000Z,2023-06-07T05:31:46.000Z,995ea94bd50ba19f5e9929b60dc7f1f1b68df537
ObjectId(6480242baa22689102729875),2023-06-07T05:31:34.624008+00:00,C108AC01,0.8,237,0.04,,24.9,30.7,44.43,0.04,2023-06-07T06:31:07.000Z,2023-06-07T06:31:07.000Z,dd1570f00cda422d5feb89208eac5122931dea3d
ObjectId(648032a2aa226891027298cc),2023-06-07T06:30:45.413718+00:00,C108AC01,0.8,237,0.07,,24.9,30.7,44.43,0.04,2023-06-07T07:32:50.000Z,2023-06-07T07:32:50.000Z,d9d669c72c7ce671c4d9be783ec80e1b8df07003
ObjectId(648040f7aa2268910272990e),2023-06-07T07:32:37.665753+00:00,C108AC01,0.8,236,0.5,,24.9,30.7,44.43,0.05,2023-06-07T08:33:58.000Z,2023-06-07T08:33:58.000Z,b7a3eef68d83cd20b323991bcc8349bdbb8de769
ObjectId(64804e66aa22689102729955),2023-06-07T08:31:48.641294+00:00,C108AC01,0.8,238,0.61,,24.9,30.7,44.43,0.06,2023-06-07T09:31:17.000Z,2023-06-07T09:31:17.000Z,768c474a9000037af7b61879bf40d27e6fbc6659
ObjectId(64805c3daa22689102729995),2023-06-07T09:30:59.306597+00:00,C108AC01,0.8,237,0.58,,24.9,30.7,44.43,0.05,2023-06-07T10:30:21.000Z,2023-06-07T10:30:21.000Z,3790eba4f02c978e4d8b03bf1d2ea1b08862adc6
ObjectId(64805d7daa22689102729999),2023-06-07T10:35:32.996864+00:00,C108AC01,0.8,236,0.65,,24.9,30.44,44.03,0.05,2023-06-07T10:35:40.000Z,2023-06-07T10:35:40.000Z,33bd60b9b8e4c68cbcfdf35643eeca95a8aa1718
ObjectId(64a910a1e1ee1485eadc5eea),2023-07-08T06:32:23.283093+00:00,C108AC01,0.8,242,0.02,,24.9,22.6,44.43,0.04,2023-07-08T07:30:41.000Z,2023-07-08T07:30:41.000Z,60988a231c6f5ccb7448e411a4f3172234357e45
ObjectId(64a911e6e1ee1485eadc5eec),2023-07-08T07:36:56.981959+00:00,C108AC01,0.8,243,0.06,,24.9,22.6,44.03,0.04,2023-07-08T07:36:06.000Z,2023-07-08T07:36:06.000Z,eab1014db6f8a09a4a3b293d8a222857a5ddd460
ObjectId(64a91f28e1ee1485eadc5f02),2023-07-08T07:31:34.160709+00:00,C108AC01,0.8,240,-0,,24.9,22.6,44.43,0.04,2023-07-08T08:32:39.000Z,2023-07-08T08:32:39.000Z,7fd90ea4df6b9d8b80f393b2a7e29dc1e76c730b
ObjectId(64a92d0ce1ee1485eadc5f2d),2023-07-08T08:33:26.424968+00:00,C108AC01,0.7,243,0.06,,24.9,22.6,44.43,0.04,2023-07-08T09:31:56.000Z,2023-07-08T09:31:56.000Z,ab0c5c8718a1a1bc5d739e62da0d8d0cfddfbb38
ObjectId(64a93adde1ee1485eadc5f59),2023-07-08T09:32:37.222760+00:00,C108AC01,0.8,241,0.13,,24.9,22.6,44.43,0.04,2023-07-08T10:30:52.000Z,2023-07-08T10:30:52.000Z,9b30d3cda4e404cf3fe9bdfc41a55d663d1c6ca7
ObjectId(64a94961e1ee1485eadc5f76),2023-07-08T10:31:48.053392+00:00,C108AC01,0.8,242,-0,,24.9,22.6,44.43,0.04,2023-07-08T11:32:48.000Z,2023-07-08T11:32:48.000Z,b9899ad5fb14f0ef779341e0603efe27faf68a13
ObjectId(64a9574ce1ee1485eadc5f8c),2023-07-08T11:33:40.260515+00:00,C108AC01,0.8,239,0.01,,24.9,22.6,44.43,0.04,2023-07-08T12:32:11.000Z,2023-07-08T12:32:11.000Z,c3024372417d4cd1f3b39cb16c35a8125db9489e
ObjectId(64a9652be1ee1485eadc5fa2),2023-07-08T12:32:51.161577+00:00,C108AC01,0.8,242,0.02,,24.9,22.8,44.43,0.04,2023-07-08T13:31:22.000Z,2023-07-08T13:31:22.000Z,0e0c1fdd9071417dacefbea832813eeb6996d322
ObjectId(64a96649e1ee1485eadc5fa3),2023-07-08T13:34:43.376766+00:00,C108AC01,0.8,242,-0,,24.9,22.8,44.43,0.04,2023-07-08T13:36:08.000Z,2023-07-08T13:36:08.000Z,d44127be6eb5dca81f87950ab444143b3560de6d
ObjectId(64a966c3e1ee1485eadc5fa4),2023-07-08T13:37:24.764757+00:00,C108AC01,0.8,239,0,,24.9,22.9,44.03,0.04,2023-07-08T13:38:10.000Z,2023-07-08T13:38:10.000Z,d3367710460617cf7a02672c4e7c90e6707f9674
ObjectId(64a96735e1ee1485eadc5fa5),2023-07-08T13:40:06.175893+00:00,C108AC01,0.8,241,0.02,,24.9,22.6,44.13,0.04,2023-07-08T13:40:05.000Z,2023-07-08T13:40:05.000Z,20693bc3993f4cc0ecc9ae12b13e4b804d4f4558
ObjectId(64a967a6e1ee1485eadc5fa6),2023-07-08T13:42:47.606334+00:00,C108AC01,0.8,243,0.06,,24.9,22.6,44.13,0.04,2023-07-08T13:41:57.000Z,2023-07-08T13:41:57.000Z,94894761fd0fb64f79e73bd0782a56a1570bc3db
ObjectId(64a96849e1ee1485eadc5fa7),2023-07-08T13:45:29.005869+00:00,C108AC01,0.7,242,0.03,,24.9,22.7,44.23,0.03,2023-07-08T13:44:41.000Z,2023-07-08T13:44:41.000Z,c3989da9b33d484fba8df7db0ebf06d8ccdbf22b
ObjectId(64a968ede1ee1485eadc5fa8),2023-07-08T13:48:10.414490+00:00,C108AC01,0.8,243,0.02,,24.9,22.8,44.33,0.04,2023-07-08T13:47:24.000Z,2023-07-08T13:47:24.000Z,87614a201bd8686b3f598b35f8cde77eb6063faf
ObjectId(64a96990e1ee1485eadc5fa9),2023-07-08T13:50:51.804153+00:00,C108AC01,0.8,243,0.04,,24.9,21.4,44.03,0.04,2023-07-08T13:50:07.000Z,2023-07-08T13:50:07.000Z,5bad0d2f12badf424898570efe8f63f001c7e89d
ObjectId(64a96a33e1ee1485eadc5faa),2023-07-08T13:53:33.210662+00:00,C108AC01,0.8,240,0.01,,24.9,21.4,43.83,0.04,2023-07-08T13:52:50.000Z,2023-07-08T13:52:50.000Z,f4fdc9848908322b39a8b488236972216b389f9a
ObjectId(64a96ad2e1ee1485eadc5fab),2023-07-08T13:56:14.619219+00:00,C108AC01,0.7,239,0.09,,24.9,21.4,43.73,0.03,2023-07-08T13:55:29.000Z,2023-07-08T13:55:29.000Z,cdcaf10a01185e06a225f9c034cbe4d49bd06646
ObjectId(64a96b76e1ee1485eadc5fac),2023-07-08T13:58:56.014644+00:00,C108AC01,0.7,241,-0,,24.9,21.4,43.73,0.04,2023-07-08T13:58:13.000Z,2023-07-08T13:58:13.000Z,0ce523a89e1aa31970f0dc75c0ee736fed65fa55
ObjectId(64a96c17e1ee1485eadc5fad),2023-07-08T14:01:37.423912+00:00,C108AC01,0.8,241,0.07,,25,21.4,43.73,0.04,2023-07-08T14:00:54.000Z,2023-07-08T14:00:54.000Z,9660a005bab9759d5fdad58eae175115864c96ae
ObjectId(64a96cace1ee1485eadc5fae),2023-07-08T14:04:18.820878+00:00,C108AC01,0.7,240,0.05,,24.9,21.4,44.53,0.03,2023-07-08T14:03:24.000Z,2023-07-08T14:03:24.000Z,165c6b71c6626fec1b6bfe2d47d5654d46f995b2
ObjectId(64a96d5de1ee1485eadc5faf),2023-07-08T14:07:00.233246+00:00,C108AC01,0.7,241,0.09,,24.9,21.4,44.43,0.04,2023-07-08T14:06:20.000Z,2023-07-08T14:06:20.000Z,e79e86f9a6b3170269b72341c3b359d89f99baf6
ObjectId(64a96dfee1ee1485eadc5fb0),2023-07-08T14:09:41.621288+00:00,C108AC01,0.8,242,0.06,,24.8,21.4,44.53,0.04,2023-07-08T14:09:02.000Z,2023-07-08T14:09:02.000Z,014eb248f7a3090bf6af9d675ba5567257a91b13
ObjectId(64a96e98e1ee1485eadc5fb1),2023-07-08T14:12:23.030307+00:00,C108AC01,0.8,242,0.01,,24.8,21.4,44.53,0.04,2023-07-08T14:11:35.000Z,2023-07-08T14:11:35.000Z,317eb46b063dc97569f39c66cac152c67b129675
ObjectId(64a96f32e1ee1485eadc5fb2),2023-07-08T14:15:04.444543+00:00,C108AC01,0.8,242,0.01,,24.9,21.4,44.53,0.04,2023-07-08T14:14:09.000Z,2023-07-08T14:14:09.000Z,13af96bd8707aae65af361f51940a8e3f0e75d25
ObjectId(64a96fd8e1ee1485eadc5fb3),2023-07-08T14:17:45.853454+00:00,C108AC01,0.8,242,0.05,,24.9,21.4,44.63,0.04,2023-07-08T14:16:56.000Z,2023-07-08T14:16:56.000Z,abff46d708550990179ca3fa651d01fb97632c43
ObjectId(64a97079e1ee1485eadc5fb4),2023-07-08T14:20:27.248566+00:00,C108AC01,0.8,242,-0,,24.9,21.4,44.53,0.04,2023-07-08T14:19:36.000Z,2023-07-08T14:19:36.000Z,30e600d0cdcad27ec3808511345e27a64fc988e7
ObjectId(64a9711ee1ee1485eadc5fb5),2023-07-08T14:23:08.655056+00:00,C108AC01,0.7,240,-0,,24.9,21.4,44.43,0.03,2023-07-08T14:22:22.000Z,2023-07-08T14:22:22.000Z,0715a9a17c160544f3f6d2585e1cadf19eb4bd49
ObjectId(64a971c6e1ee1485eadc5fb6),2023-07-08T14:25:50.052476+00:00,C108AC01,0.8,242,0.07,,24.8,21.4,44.43,0.04,2023-07-08T14:25:10.000Z,2023-07-08T14:25:10.000Z,0ba92243f47aa6e2c7da7ba4c4adba99bdc252ff
ObjectId(64a97265e1ee1485eadc5fb7),2023-07-08T14:28:31.454574+00:00,C108AC01,0.7,239,-0,,24.9,21.4,44.53,0.04,2023-07-08T14:27:48.000Z,2023-07-08T14:27:48.000Z,027c03c8a674e2fe13e895f45f649416bebd6c63
ObjectId(64a9817ee1ee1485eadc5fdd),2023-07-08T14:31:12.856135+00:00,C108AC01,0.8,240,0.01,,24.9,22.8,44.43,0.04,2023-07-08T15:32:13.000Z,2023-07-08T15:32:13.000Z,344acd59fa0c4bbf75afed0b796f8c4ebec38435
ObjectId(64a98f5be1ee1485eadc6008),2023-07-08T15:33:05.057220+00:00,C108AC01,0.8999999999999999,239,0.57,,24.9,22.8,44.43,0.06,2023-07-08T16:31:23.000Z,2023-07-08T16:31:23.000Z,0313f549ca73328bc1d87becf482ab0a80bf5a8e
ObjectId(64a99d43e1ee1485eadc6033),2023-07-08T16:32:15.890420+00:00,C108AC01,0.8999999999999999,237,0.66,,24.9,22.3,44.43,0.08,2023-07-08T17:30:43.000Z,2023-07-08T17:30:43.000Z,e9a7c4a16b1f79799f46865cb1de63c76f02f47f
ObjectId(64a9abb8e1ee1485eadc6060),2023-07-08T17:31:26.736192+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,22.3,44.43,0.07,2023-07-08T18:32:24.000Z,2023-07-08T18:32:24.000Z,cd8b9ca2c9787ba9fcc7e514754dc53305859d83
ObjectId(64a9b9a7e1ee1485eadc607c),2023-07-08T18:33:19.256457+00:00,C108AC01,0.8999999999999999,237,0.67,,24.9,22.3,44.43,0.08,2023-07-08T19:31:51.000Z,2023-07-08T19:31:51.000Z,ef6b8c433eb087de9b4e57928bee922e0c1f5504
ObjectId(64a9c782e1ee1485eadc6092),2023-07-08T19:32:30.151287+00:00,C108AC01,0.8999999999999999,236,0.67,,24.9,22.3,44.43,0.08,2023-07-08T20:30:57.000Z,2023-07-08T20:30:57.000Z,6ced1652c6367b6a91d858d94251e7daea4149f9
ObjectId(64a9d5fee1ee1485eadc60a9),2023-07-08T20:31:40.968910+00:00,C108AC01,0.8999999999999999,239,0.68,,24.9,21.8,44.43,0.08,2023-07-08T21:32:46.000Z,2023-07-08T21:32:46.000Z,f59968dae7a69f25f2c57f47c190b42d0387fb78
ObjectId(64a9e3dee1ee1485eadc60bf),2023-07-08T21:33:33.210006+00:00,C108AC01,0.8999999999999999,240,0.65,,24.9,21.9,44.43,0.07,2023-07-08T22:31:58.000Z,2023-07-08T22:31:58.000Z,98055c569d4029b35ab932b27fce672f3ebe3bee
ObjectId(64a9f1b9e1ee1485eadc60e3),2023-07-08T22:32:44.056445+00:00,C108AC01,0.8999999999999999,240,0.67,,24.9,21.9,44.43,0.08,2023-07-08T23:31:04.000Z,2023-07-08T23:31:04.000Z,93ae075a0570e5f09c94ee6d5ea69990ff342131
ObjectId(64a9ff9fe1ee1485eadc610e),2023-07-08T23:31:54.926007+00:00,C108AC01,0.8999999999999999,239,0.66,,24.9,21.9,44.43,0.08,2023-07-09T00:30:23.000Z,2023-07-09T00:30:23.000Z,6ce714fde1a962e07ea16d19b9be3df9ef9d13eb
ObjectId(64aa00e3e1ee1485eadc610f),2023-07-09T00:36:28.589488+00:00,C108AC01,0.8999999999999999,240,0.69,,24.9,21.7,44.03,0.08,2023-07-09T00:35:46.000Z,2023-07-09T00:35:46.000Z,e47da09af19c4a2672dcf0b35a6e5871a8bca33b
ObjectId(64aa0e18e1ee1485eadc6126),2023-07-09T00:31:05.810297+00:00,C108AC01,0.8999999999999999,239,0.68,,24.9,21.9,44.43,0.08,2023-07-09T01:32:07.000Z,2023-07-09T01:32:07.000Z,fb3049d0727ce76caa20043d93f977d136f832f0
ObjectId(64aa1bfde1ee1485eadc6152),2023-07-09T01:32:58.047282+00:00,C108AC01,0.8999999999999999,238,0.67,,24.9,21.9,44.43,0.08,2023-07-09T02:31:25.000Z,2023-07-09T02:31:25.000Z,468018e29bbfe1ad3cc68d8af98602f09e9032c6
ObjectId(64aa29dfe1ee1485eadc616e),2023-07-09T02:32:08.895910+00:00,C108AC01,0.8999999999999999,239,0.71,,24.9,21.9,44.43,0.08,2023-07-09T03:30:39.000Z,2023-07-09T03:30:39.000Z,94660b91b56223877a5e2ed7a34215f63dfe346c
ObjectId(64aa2b1be1ee1485eadc6170),2023-07-09T03:36:42.551491+00:00,C108AC01,0.7,241,-0,,24.9,21.9,44.03,0.04,2023-07-09T03:35:54.000Z,2023-07-09T03:35:54.000Z,b71985c468d48545deda5befbdd5f1c72c7f8983
ObjectId(64aa385ce1ee1485eadc6171),2023-07-09T03:31:19.747844+00:00,C108AC01,0.8999999999999999,239,0.67,,24.9,21.9,44.43,0.08,2023-07-09T04:32:27.000Z,2023-07-09T04:32:27.000Z,f55a6387431609752dfddfe65f0b34b27ba48bd0
ObjectId(64aa4637e1ee1485eadc6187),2023-07-09T04:33:12.010624+00:00,C108AC01,0.7,241,0.03,,24.9,21.5,44.43,0.03,2023-07-09T05:31:34.000Z,2023-07-09T05:31:34.000Z,90f2fafa168934423d095b1571711911a62de2aa
ObjectId(64aa4749e1ee1485eadc6188),2023-07-09T05:35:04.250289+00:00,C108AC01,0.8,239,0.03,,24.9,21.5,44.43,0.04,2023-07-09T05:36:09.000Z,2023-07-09T05:36:09.000Z,361786d6c5ee7aab6de0702817cbc2840e634314
ObjectId(64aa47c4e1ee1485eadc6189),2023-07-09T05:37:45.639218+00:00,C108AC01,0.8,242,0,,24.9,21.9,44.03,0.04,2023-07-09T05:38:11.000Z,2023-07-09T05:38:11.000Z,fd5d128375b9f45fcd359cd8ef2530bae2cdccc9
ObjectId(64aa4835e1ee1485eadc618a),2023-07-09T05:40:27.031816+00:00,C108AC01,0.8,240,0.03,,24.9,21.9,44.13,0.04,2023-07-09T05:40:04.000Z,2023-07-09T05:40:04.000Z,a5f6de2eb20726cf76eaa00fd323aa63429dae99
ObjectId(64aa48b7e1ee1485eadc618b),2023-07-09T05:43:08.454285+00:00,C108AC01,0.7,241,0.01,,24.9,21.7,44.13,0.04,2023-07-09T05:42:14.000Z,2023-07-09T05:42:14.000Z,d1f17e9b7f9f275d49e3a7f49eafe8dc4201aa57
ObjectId(64aa4959e1ee1485eadc618c),2023-07-09T05:45:49.844143+00:00,C108AC01,0.7,242,0.05,,24.9,21.8,44.23,0.04,2023-07-09T05:44:56.000Z,2023-07-09T05:44:56.000Z,fcb4699aeef81163b7c05772f7bcfc21825c6114
ObjectId(64aa49fae1ee1485eadc618d),2023-07-09T05:48:31.247896+00:00,C108AC01,0.8,242,0.08,,24.9,21.8,44.33,0.04,2023-07-09T05:47:38.000Z,2023-07-09T05:47:38.000Z,d745b68f9561ab9d1df2b86500c2ba5557d6e52d
ObjectId(64aa4aa1e1ee1485eadc618e),2023-07-09T05:51:12.642723+00:00,C108AC01,0.8,240,0.05,,24.9,21.8,44.03,0.04,2023-07-09T05:50:24.000Z,2023-07-09T05:50:24.000Z,87f5f8763e678927535f42b3456691100d10059c
ObjectId(64aa4b41e1ee1485eadc618f),2023-07-09T05:53:54.061985+00:00,C108AC01,0.8,241,0,,24.9,21.8,43.83,0.04,2023-07-09T05:53:04.000Z,2023-07-09T05:53:04.000Z,1f6ac3e3231a55fa514a14f651c374a65cc3e8db
ObjectId(64aa4be2e1ee1485eadc6190),2023-07-09T05:56:35.476196+00:00,C108AC01,0.8,242,0.03,,24.9,21.8,43.73,0.04,2023-07-09T05:55:46.000Z,2023-07-09T05:55:46.000Z,c260b61d619e3fae07b301aa55891c6ee113477a
ObjectId(64aa4c87e1ee1485eadc6191),2023-07-09T05:59:16.869137+00:00,C108AC01,0.8,240,-0,,24.9,21.8,43.73,0.04,2023-07-09T05:58:31.000Z,2023-07-09T05:58:31.000Z,55ff1d98a6b0f0edf27a764e215cd1bc47a6c703
ObjectId(64aa4d27e1ee1485eadc6192),2023-07-09T06:01:58.280655+00:00,C108AC01,0.8,241,0.07,,25,21.8,43.73,0.04,2023-07-09T06:01:11.000Z,2023-07-09T06:01:11.000Z,5fd5d3ad44d51034a3e2aeee18433e5f7d1d7b16
ObjectId(64aa4dcde1ee1485eadc6193),2023-07-09T06:04:39.681990+00:00,C108AC01,0.7,239,0.07,,24.9,21.8,44.53,0.04,2023-07-09T06:03:57.000Z,2023-07-09T06:03:57.000Z,e5178eff48d9145429486625032ae8fdb00b5cdb
ObjectId(64aa4e6ae1ee1485eadc6194),2023-07-09T06:07:21.092057+00:00,C108AC01,0.8,243,0.02,,24.9,21.8,44.43,0.04,2023-07-09T06:06:33.000Z,2023-07-09T06:06:33.000Z,98faeb7c81b9b76db6d76637744f084305e5b498
ObjectId(64aa4f0ee1ee1485eadc6195),2023-07-09T06:10:02.482124+00:00,C108AC01,0.8,243,0.01,,24.8,21.8,44.53,0.04,2023-07-09T06:09:17.000Z,2023-07-09T06:09:17.000Z,275d80270a06fdea829a673daa0fe16346d794d0
ObjectId(64aa4fb5e1ee1485eadc6196),2023-07-09T06:12:43.891734+00:00,C108AC01,0.8,242,0.02,,24.8,21.8,44.53,0.04,2023-07-09T06:12:04.000Z,2023-07-09T06:12:04.000Z,b9a0d59444e9aac829ea7fb61ad7cdf473f5a815
ObjectId(64aa504ae1ee1485eadc6197),2023-07-09T06:15:25.300929+00:00,C108AC01,0.8,242,0.07,,24.9,21.8,44.53,0.04,2023-07-09T06:14:33.000Z,2023-07-09T06:14:33.000Z,8d271d0c1dcc14485471292e65e8f87ed8021e36
ObjectId(64aa50ebe1ee1485eadc6198),2023-07-09T06:18:06.687315+00:00,C108AC01,0.8,240,-0,,24.9,21.8,44.63,0.04,2023-07-09T06:17:14.000Z,2023-07-09T06:17:14.000Z,97e32ba02a6a9ad1a81442f8c3b5744e9ea3aa46
